epoch,phase,loss,reconstruction,kl,beta
1,train,781.3479947916667,773.785979329427,75.62014191182455,0.1
1,val,733.6696995442709,730.4614959309896,32.08205556233724,0.1
2,train,730.959357421875,726.9417039388021,40.17655979410807,0.1
2,val,762.0579197591146,747.6639028320312,143.94015193684896,0.1
3,train,713.4282882486979,708.6148341471354,48.134505544026695,0.1
3,val,700.0486813151042,696.3980989583333,36.5057853902181,0.1
4,train,697.4981712239584,693.646364095052,38.51810208129883,0.1
4,val,691.70640625,687.8858732096354,38.20530678304036,0.1
5,train,690.5084337565104,686.6721987304687,38.36233858235677,0.1
5,val,687.6015157877604,683.7113046875,38.90211959838867,0.1
6,train,686.980036295573,683.1097221679687,38.703142751057946,0.1
6,val,685.8115454101562,681.9693611653646,38.421802185058596,0.1
7,train,684.681254720052,680.7974075520833,38.83845850626628,0.1
7,val,683.7672975260417,679.8014853515625,39.65814176432292,0.1
8,train,683.3834388020833,679.4211023763021,39.62335055541992,0.1
8,val,682.1013138020834,678.0461435546875,40.551663869222004,0.1
9,train,681.8949680989583,677.8963181966146,39.98650826009115,0.1
9,val,681.3962358398437,677.3646980794271,40.315380686442055,0.1
10,train,680.7574226888021,676.7779705403645,39.794542388916014,0.1
10,val,680.1488738606771,676.1298051757813,40.19069240315755,0.1
11,train,680.0566370442708,676.0353006184896,40.21334241739909,0.1
11,val,679.5803094075521,675.4548706054687,41.25440545654297,0.1
12,train,679.1515415039063,675.1368614908854,40.14679181925456,0.1
12,val,679.2276559244792,675.1647358398437,40.62923162841797,0.1
13,train,678.6028382161459,674.5699969075521,40.32843374633789,0.1
13,val,678.6153823242188,674.5966653645834,40.187143870035804,0.1
14,train,678.0285699869792,673.9793328450521,40.49237463378906,0.1
14,val,677.9394975585938,673.8418549804687,40.97641272989909,0.1
15,train,677.6501813151042,673.5930955403646,40.57080419921875,0.1
15,val,677.4257231445313,673.2169347330729,42.08787895711263,0.1
16,train,677.2178364257812,673.136078938802,40.81755091349284,0.1
16,val,677.1260154622396,673.0979065755208,40.281067810058595,0.1
17,train,676.8376634114584,672.7598151041667,40.77847060139974,0.1
17,val,677.1128035481771,672.9492150065104,41.63586589558919,0.1
18,train,676.39741015625,672.3068291015625,40.9058152364095,0.1
18,val,676.9942534179687,672.958076985677,40.36174772135416,0.1
19,train,676.1279192708333,672.0462687174479,40.81651227823893,0.1
19,val,676.4781393229167,672.3894332682291,40.88706951904297,0.1
20,train,675.8459895833333,671.7609903971354,40.85000751749674,0.1
20,val,676.1190161132813,672.0581267903646,40.60887106323242,0.1
