epoch,phase,loss,reconstruction,kl,beta
1,train,798.0986767578125,778.6078131510417,19.49086742401123,1.0
1,val,739.6243756510416,731.1943012695313,8.430073778788248,1.0
2,train,752.5602633463542,737.2036108398438,15.356652374267577,1.0
2,val,887.7949334309895,764.9239301757813,122.87100807698567,1.0
3,train,740.1334799804688,729.068291829427,11.065190868377686,1.0
3,val,726.0748842773437,720.8675445963542,5.207338813781738,1.0
4,train,723.6682386067708,715.8495659179688,7.818675097147624,1.0
4,val,718.1860989583333,709.1856435546875,9.000454627990722,1.0
5,train,716.8753263346354,706.4291764322917,10.446147748311361,1.0
5,val,713.8764529622396,703.049766764323,10.826687324523926,1.0
6,train,712.568224609375,700.4926302083334,12.075593915303548,1.0
6,val,710.4476082356771,697.8495317382813,12.59808041636149,1.0
7,train,709.3016710611979,695.8256256510417,13.476046195983887,1.0
7,val,707.7305913085937,693.4018439127605,14.328751187642416,1.0
8,train,707.6231967773438,693.186358561198,14.436838409423828,1.0
8,val,705.4753455403646,690.5982333984375,14.877114651997884,1.0
9,train,705.7211223958333,690.6984301757813,15.022693097432455,1.0
9,val,704.3774407552083,689.2257854817708,15.151652689615885,1.0
10,train,704.4310185546875,689.1006993815104,15.330319213867188,1.0
10,val,703.3901264648438,687.5165603841145,15.87357177734375,1.0
11,train,703.6665869140625,688.1404552408854,15.5261279296875,1.0
11,val,702.5406875,686.6696526692708,15.87103483581543,1.0
12,train,702.8682184244792,687.1279715169271,15.740248804728191,1.0
12,val,702.530232421875,686.1309466145833,16.399289243062338,1.0
13,train,702.4462543945313,686.515216796875,15.93103934733073,1.0
13,val,701.7127522786458,685.2012361653645,16.511514661153157,1.0
14,train,702.0067605794271,685.9483338216146,16.05842682902018,1.0
14,val,701.6485481770833,685.1438634440104,16.504682357788084,1.0
15,train,701.6862983398438,685.4452062174479,16.241094284057617,1.0
15,val,701.1051751302083,684.5659235026042,16.539254928588868,1.0
16,train,701.2238937174479,684.8976870117187,16.326206751505534,1.0
16,val,700.4401282552084,684.0478531901042,16.39227717590332,1.0
17,train,700.9827506510417,684.5497739257812,16.432979634602866,1.0
17,val,700.2513400065104,683.5996788736979,16.651659357706706,1.0
18,train,700.4593141276042,684.0292239583333,16.430086283365885,1.0
18,val,700.1747205403645,683.9236090494792,16.2511059773763,1.0
19,train,700.2379584960937,683.7958347981771,16.44212444559733,1.0
19,val,700.0336219075521,683.3742153320312,16.65940237426758,1.0
20,train,700.0223930664063,683.4711339518229,16.551259760538738,1.0
20,val,699.6770997721354,682.9699269205729,16.707177241007486,1.0
