epoch,phase,loss,reconstruction,kl,beta
1,train,746.769960123698,732.7218430808739,14.048117276509602,1.0
1,val,710.3508185221355,697.2329790039063,13.117842648824055,1.0
2,train,705.7641378942419,692.0417465820312,13.72239005307798,1.0
2,val,701.9159754231771,688.2292244466146,13.686755256652832,1.0
3,train,699.3739186921297,685.4664556206598,13.907463089554398,1.0
3,val,697.7578268229166,683.5579326171875,14.199894897460938,1.0
4,train,696.8175125506366,682.8981417824074,13.919370542738173,1.0
4,val,696.2019235026041,682.2055777994792,13.996345993041992,1.0
5,train,695.3440236545139,681.4255181206597,13.918505077220775,1.0
5,val,695.1607524414062,681.2147928059895,13.945959363301595,1.0
6,train,694.463372016059,680.5168243272569,13.9465469583582,1.0
6,val,694.4459874674479,680.7821389973958,13.663847867329915,1.0
7,train,693.7512264178241,679.7626861074942,13.988539497092917,1.0
7,val,694.0873579101562,680.3645356445312,13.722821047465006,1.0
8,train,693.2483762839988,679.2259676106771,14.022407884950992,1.0
8,val,693.2947303059896,679.1390756835938,14.155653322855631,1.0
9,train,692.7845319191262,678.6948074905961,14.089725218878852,1.0
9,val,692.7415709635417,678.2987457682292,14.442823204040527,1.0
10,train,692.4024912471065,678.2592269603588,14.143264280531142,1.0
10,val,692.3953756510417,678.5360431315104,13.85933366394043,1.0
