epoch,phase,loss,reconstruction,kl,beta
1,train,825.6321733398438,796.7307609049479,5.780282995223999,5.0
1,val,775.5425192057291,755.0989163411458,4.08872048441569,5.0
2,train,752.5284783528646,738.4706098632812,2.811573924064636,5.0
2,val,737.7130211588542,730.3634059244791,1.469923246383667,5.0
3,train,734.8963486328125,730.043845703125,0.9704999966621399,5.0
3,val,730.9293387044271,727.8506808268229,0.6157308217684427,5.0
4,train,731.02609765625,727.9922018229166,0.6067793178558349,5.0
4,val,730.2344602864583,727.2774326171875,0.5914062852859497,5.0
5,train,730.3442895507812,727.5204713541667,0.5647638691266378,5.0
5,val,730.1573421223958,727.5224765625,0.5269733567237854,5.0
6,train,729.5953390299479,727.1544780273438,0.4881716288725535,5.0
6,val,728.8153929036458,726.6075476888021,0.4415690332253774,5.0
7,train,729.1530799153646,726.8612097981771,0.4583745756149292,5.0
7,val,728.5723330078125,726.8188785807291,0.3506903360684713,5.0
8,train,728.6712364908855,726.630909016927,0.4080653456846873,5.0
8,val,728.0171624348958,726.050075358073,0.393417191584905,5.0
9,train,734.0845680338541,727.727842610677,1.2713449068069458,5.0
9,val,728.3363600260417,726.6202835286458,0.34321491583188374,5.0
10,train,728.1236647135416,726.4537084960938,0.333991912206014,5.0
10,val,727.7622679036458,726.2375499674479,0.3049431949456533,5.0
11,train,727.8516645507813,726.224765625,0.32537933623790743,5.0
11,val,727.4461640625,726.0002198893229,0.2891877133846283,5.0
12,train,727.5075037434896,726.0905808919271,0.28338468631108604,5.0
12,val,727.2838419596354,726.0933413085937,0.23810029379526773,5.0
13,train,727.3848221028646,725.9634230143229,0.2842795765399933,5.0
13,val,726.935499186198,725.5005081380208,0.2869984154701233,5.0
14,train,727.1133149414062,725.7731407877604,0.2680349131822586,5.0
14,val,726.6026922200521,725.4357654622396,0.23338634526729585,5.0
15,train,726.8857490234375,725.57154296875,0.2628412182331085,5.0
15,val,726.7744204101563,725.2949236653645,0.29589921406904857,5.0
16,train,726.5718533528645,725.4182810872396,0.23071445226669313,5.0
16,val,726.1041920572917,725.2068037109375,0.17947727191448212,5.0
17,train,726.4451147460937,725.2912447916667,0.2307733680009842,5.0
17,val,726.0246800130209,724.8637566731771,0.2321845121383667,5.0
18,train,726.442917154948,725.2196336263021,0.24465690596898396,5.0
18,val,726.0958211263021,724.7997744140625,0.2592092812458674,5.0
19,train,726.2457171223958,724.9857055664063,0.25200157181421917,5.0
19,val,726.0443277994792,724.6811305338541,0.27263832863171894,5.0
20,train,726.2266412760416,725.0138522135417,0.2425576982498169,5.0
20,val,725.8549324544271,724.4817096354167,0.27464505819479623,5.0
